SK_ID_CURR,N_BUREAU_LOANS,N_BUREAU_ACTIVE,N_BUREAU_BAD_DEBT,AVG_BUREAU_CREDIT_SUM
271841,3,0,0,67214.38
271842,7,2,0,312247.94
271843,8,5,0,683853.1
271844,3,1,0,92394.0
271845,6,5,0,136914.0
271846,4,4,0,227299.5
271847,14,3,0,131247.16
271848,6,1,0,60326.64
271849,5,4,0,605441.7
271850,2,0,0,249788.25
271851,7,4,0,196936.72
271852,7,3,0,363106.84
271853,4,2,0,284931.0
271854,13,2,0,287308.03
271855,5,2,0,194972.4
271857,3,2,0,275307.0
271858,7,1,0,444550.56
271859,7,1,0,105704.36
271860,13,7,0,407326.56
271861,3,3,0,67492.5
271862,8,3,0,351039.94
271864,2,2,0,146250.0
271865,1,1,0,225000.0
271867,6,2,0,261225.08
271868,6,3,0,134393.25
271869,3,1,0,342826.53
271870,1,1,0,225000.0
271871,9,2,0,639665.5
271873,1,0,0,9616.5
271874,7,2,0,527294.5
271876,1,0,0,135000.0
271877,4,2,0,45941.266
271878,1,1,0,88787.7
271879,4,1,0,525958.9
271880,1,1,0,417150.0
271881,9,6,0,238475.0
271882,4,2,0,445981.5
271883,2,1,0,140802.75
271885,6,1,0,384951.0
271886,4,2,0,566490.25
271887,2,0,0,80082.0
271888,7,4,0,75044.57
271889,2,2,0,273498.75
271890,1,1,0,59494.5
271891,1,1,0,2.064096e+06
271892,2,1,0,99900.0
271893,4,3,0,111039.19
271894,11,1,0,84150.24
271895,2,1,0,303750.0
271896,6,5,0,266250.0
271897,1,1,0,1.2254831e+06
271899,16,1,0,104237.586
271900,11,1,0,268493.12
271901,2,0,0,90274.5
271902,1,0,0,110296.08
271903,2,0,0,0.0
271904,6,2,0,126847.29
271905,1,0,0,134248.5
271906,2,0,0,5.209468e+06
271907,4,3,0,707145.75
271908,4,1,0,138899.19
271909,5,1,0,333000.0
271910,4,0,0,47757.375
271911,14,5,0,410913.72
271912,7,3,0,336650.78
271913,12,5,0,188506.88
271914,14,1,0,167035.83
271915,1,1,0,1.35e+06
271916,1,1,0,112500.0
271919,3,2,0,182625.0
271920,1,0,0,52290.0
271921,13,3,0,397086.44
271922,22,8,0,425364.7
271923,2,2,0,810000.0
271925,1,1,0,54760.5
271926,7,2,0,281286.4
271927,8,2,0,355408.75
271928,2,1,0,90621.13
271929,1,0,0,93150.0
271933,11,0,0,90071.266
271934,6,3,0,424476.0
271935,1,0,0,295650.0
271936,6,1,0,314311.4
271937,12,4,0,124850.63
271938,10,1,0,130251.23
271939,6,3,0,107764.75
271941,2,0,0,207757.72
271942,4,1,0,223942.5
271944,7,1,0,59670.18
271945,3,2,0,2.295e+06
271946,2,2,0,240750.0
271947,1,0,0,13455.0
271948,10,5,0,434498.7
271949,5,0,0,197758.8
271950,4,3,0,419478.75
271951,6,3,0,777471.75
271952,5,0,0,116945.1
271954,24,7,0,91229.914
271955,4,2,0,417638.25
271956,6,2,0,639885.0
271957,4,0,0,97005.375
271958,8,0,0,99374.625
271959,13,0,0,117753.75
271962,6,3,0,549030.0
271963,4,1,0,331142.62
271964,8,2,0,72435.94
271966,2,2,0,481500.0
271967,2,1,0,2.5875e+06
271968,1,0,0,101398.5
271969,4,2,0,109375.93
271970,2,0,0,104130.0
271971,9,2,0,135249.0
271972,7,4,0,124453.336
271973,1,1,0,319500.0
271974,8,1,0,199602.0
271975,4,1,0,376875.0
271976,2,1,0,63363.15
271977,6,2,0,296133.84
271978,5,3,0,405000.0
271980,10,4,0,158520.52
271981,6,2,0,331223.25
271982,2,0,0,55080.0
271983,14,3,0,38571.43
271985,7,3,0,101653.15
271987,8,1,0,65325.375
271989,12,5,0,121122.77
271990,10,5,0,223127.1
271991,5,3,0,732226.6
271992,7,2,0,232361.84
271993,4,2,0,359951.62
271994,5,1,0,40219.273
271995,5,1,0,135880.1
271997,2,0,0,93969.0
271999,15,3,0,84732.53
272000,11,2,0,51089.84
272002,1,0,0,123412.5
272003,11,4,0,212430.75
272004,1,1,0,270000.0
272005,2,0,0,257433.75
272006,9,1,0,107459.22
272007,3,2,0,805201.5
272008,2,1,0,39336.75
272009,2,1,0,880825.5
272010,7,1,0,72612.64
272011,2,1,0,27350.303
272012,8,1,0,92052.56
272013,4,1,0,116775.0
272014,1,0,0,1.0043325e+06
272015,1,0,0,139206.56
272017,2,1,0,679500.0
272018,1,0,0,44437.5
272019,1,0,0,0.0
272020,6,1,0,52631.582
272021,1,0,0,109633.5
272022,1,1,0,315000.0
272023,1,0,0,225000.0
272024,5,4,0,43425.0
272027,3,0,0,628650.0
272028,2,0,0,458091.0
272029,11,4,0,151459.06
272030,1,1,0,900000.0
272031,1,1,0,20097.0
272032,3,3,0,177732.0
272034,7,2,0,1.4106169e+06
272035,4,2,0,1.446993e+06
272036,2,2,0,45495.047
272038,16,4,0,560758.1
272039,5,3,0,243738.0
272040,1,0,0,585000.0
272042,7,0,0,53349.43
272044,1,0,0,93838.5
272045,2,1,0,780018.75
272046,2,1,0,66849.75
272047,3,1,0,466125.0
272048,11,7,0,1.0493181e+06
272050,6,3,0,1.386762e+06
272051,6,1,0,823362.0
272052,3,3,0,115263.164
272053,1,1,0,540000.0
272054,2,0,0,810000.0
272055,3,3,0,880498.5
272056,3,1,0,128821.5
272057,12,4,0,572625.0
272058,3,2,0,53079.0
272059,5,1,0,2.4565325e+06
272060,8,3,0,1.1695518e+06
272061,3,3,0,136350.0
272062,4,0,0,88695.0
272063,11,6,0,372152.97
272064,3,2,0,357000.0
272066,10,3,0,167800.47
272067,5,2,0,104317.016
272068,17,7,0,195981.47
272069,1,1,0,549000.0
272070,1,1,0,378000.0
272071,5,2,0,469063.8
272072,16,10,0,55465.684
272074,3,3,0,115548.0
272075,3,2,0,1.2525e+06
272076,2,1,0,51248.7
272077,7,2,0,532632.2
272078,4,1,0,127492.875
272079,6,2,0,52041.312
272080,7,4,0,518316.44
272081,6,2,0,1.1295391e+06
272082,1,1,0,114975.0
272083,2,1,0,133787.7
272084,3,1,0,665913.0
272085,4,2,0,104152.5
272086,4,1,0,69839.305
272087,5,2,0,415400.88
272088,2,0,0,370620.0
272089,9,6,0,193764.4
272090,9,2,0,45487.453
272091,18,6,0,204832.86
272092,5,3,0,160402.5
272093,7,3,0,390272.3
272094,4,2,0,147038.62
272096,5,1,0,159122.66
272098,3,2,0,529500.0
272099,37,8,0,197357.38
272100,2,2,0,531450.0
272101,3,0,0,60784.8
272102,19,5,0,238967.23
272103,9,5,0,249018.0
272104,1,0,0,56655.0
272107,9,6,0,144079.16
272108,18,5,0,331624.5
272110,5,1,0,34036.65
272111,6,2,0,302250.0
272112,1,0,0,53905.5
272113,1,0,0,86916.6
272114,1,1,0,400500.0
272115,1,1,0,454500.0
272116,2,1,0,238500.0
272117,6,1,0,188312.98
272118,2,2,0,724713.75
272119,2,1,0,4.498481e+06
272120,6,1,0,5.0821985e+06
272121,7,4,0,197955.0
272122,3,1,0,304466.0
272123,2,0,0,240502.5
272125,1,0,0,46120.5
272126,5,3,0,1.834425e+06
272127,16,5,0,773592.06
272129,5,3,0,316350.0
272130,8,4,0,384063.47
272131,2,1,0,146250.0
272132,2,1,0,315000.0
272133,3,2,0,417804.88
272135,16,4,0,961426.44
272136,2,2,0,225000.0
272137,6,4,0,190599.83
272138,2,0,0,197838.0
272139,4,4,0,226125.0
272140,2,2,0,272250.0
272141,3,2,0,195874.5
272142,2,0,0,66802.5
272143,10,2,0,207989.19
272144,3,0,0,866850.0
272145,3,1,0,202500.0
272146,5,2,0,164554.16
272147,1,0,0,90000.0
272148,2,2,0,632153.25
272149,3,1,0,82485.0
272150,2,0,0,56562.75
272152,7,2,0,1.1324559e+06
272153,2,0,0,357306.75
272154,4,2,0,1.058625e+06
272155,3,3,0,102900.0
272156,8,3,0,154184.8
272157,4,3,0,90000.0
272158,2,1,0,278325.0
272159,2,1,0,125048.25
272160,12,2,0,222627.0
272161,2,1,0,4.394715e+06
272162,7,1,0,37748.57
272163,1,1,0,27576.0
272164,4,2,0,265130.2
272165,1,1,0,127638.0
272166,2,1,0,1.395e+06
272167,9,4,0,607035.3
272168,1,1,0,8.94285e+06
272169,3,2,0,383577.0
272170,1,0,0,50908.5
272171,4,1,0,1.009197e+06
272172,3,3,0,355683.0
272173,11,1,0,410412.7
272174,2,0,0,42468.75
272175,2,2,0,89015.11
272176,1,0,0,42386.04
272180,6,1,0,915859.3
272181,15,6,0,104139.77
272182,3,2,0,34604.31
272183,7,2,0,171963.77
272184,2,0,0,232220.7
272185,15,6,0,152136.53
272186,2,0,0,48204.0
272187,5,3,0,418689.25
272188,6,5,0,183301.2
272189,11,4,0,1.00509506e+06
272190,9,4,0,336944.5
272191,5,1,0,578457.0
272192,6,1,0,1.7202885e+06
272193,5,3,0,102152.7
272194,7,1,0,597170.56
272195,7,2,0,111432.055
272196,16,4,0,343431.56
272198,12,3,0,256658.38
272199,3,2,0,609000.0
272200,5,3,0,86092.1
272201,2,0,0,171029.25
272202,3,2,0,113352.0
272203,6,1,0,34417.332
272204,2,0,0,80707.5
272205,7,3,0,299766.75
272206,4,1,0,48119.625
272208,4,1,0,77541.75
272209,33,9,0,99499.63
272210,4,1,0,77294.25
272211,7,4,0,178261.08
272212,3,2,0,70794.766
272213,2,0,0,97231.5
272215,7,4,0,99334.29
272217,13,5,0,150511.31
272218,5,1,0,1.0826412e+06
272219,6,4,0,817572.0
272220,4,0,0,191466.0
272222,10,6,0,126330.25
272223,1,0,0,91453.5
272224,4,2,0,282330.0
272225,2,1,0,757473.75
272226,3,2,0,54567.95
272227,7,1,0,111787.71
272228,2,2,0,90000.0
272229,5,3,0,989283.6
272230,3,1,0,129900.0
272232,6,3,0,154357.5
272233,8,5,0,284079.75
272234,6,4,0,109514.1
272235,4,2,0,232555.5
272236,9,6,0,441819.88
272237,7,2,0,173732.14
272240,3,1,0,180400.5
272241,6,3,0,363681.0
272242,1,1,0,2.34e+06
272243,1,1,0,1.035e+06
272244,7,4,0,623280.2
272245,10,1,0,284812.7
272246,4,3,0,233727.06
272247,6,4,0,389451.0
272248,2,1,0,162429.75
272249,7,3,0,296674.72
272252,3,1,0,236797.94
272253,5,1,0,95800.01
272254,17,4,0,302725.6
272256,15,9,0,329342.1
272257,3,0,0,89055.0
272258,12,5,0,114057.375
272259,1,1,0,675000.0
272260,6,2,0,137175.97
272261,3,3,0,251278.5
272262,7,2,0,62751.855
272263,2,0,0,77134.37
272264,6,3,0,193350.0
272265,2,1,0,266580.0
272266,5,1,0,155858.84
272267,5,2,0,164295.0
272269,5,2,0,199602.0
272271,8,3,0,493792.3
272272,2,1,0,223168.5
272274,1,0,0,450000.0
272275,3,2,0,309852.84
272276,5,1,0,207486.0
272277,1,1,0,720000.0
272278,4,3,0,104270.625
272279,11,5,0,140683.9
272280,1,0,0,121410.0
272281,17,6,0,534208.44
272282,8,4,0,477385.8
272284,8,5,0,451959.2
272285,4,0,0,130792.67
272286,5,2,0,261403.9
272287,4,3,0,845662.5
272288,2,0,0,45924.75
272289,6,2,0,78772.5
272290,6,1,0,367731.75
272291,7,3,0,760133.56
272292,12,7,0,229686.0
272293,4,3,0,150005.25
272294,1,1,0,3.15e+06
272295,10,5,0,174634.16
272296,6,4,0,429823.5
272297,12,3,0,499114.5
272298,2,1,0,115620.75
272300,1,1,0,67500.0
272301,10,1,0,461828.7
272303,15,5,0,592738.9
272304,21,4,0,388341.84
272305,6,2,0,137850.0
272306,29,9,0,140217.9
272307,5,1,0,104862.6
272308,2,1,0,75073.5
272310,2,1,0,540000.0
272311,12,2,0,29911.875
272312,3,2,0,611400.0
272313,11,4,0,360913.9
272314,1,1,0,1.125e+06
272315,4,0,0,246556.12
272316,5,2,0,263586.6
272317,2,0,0,87054.75
272318,3,2,0,123486.21
272319,1,1,0,548010.0
272320,8,5,0,200185.88
272321,3,1,0,54056.098
272322,10,4,0,162078.75
272323,1,0,0,585045.0
272324,4,1,0,92600.91
272325,9,2,0,341539.38
272326,2,1,0,356765.78
272327,4,2,0,198254.88
272328,8,0,0,31419.568
272329,3,1,0,150000.0
272330,2,0,0,225000.0
272332,7,3,0,129778.125
272333,10,3,0,150101.55
272334,4,1,0,207328.5
272335,7,4,0,196849.22
272336,11,4,0,815914.56
272337,2,1,0,161250.75
272338,4,0,0,208125.0
272339,1,0,0,0.0
272340,5,3,0,642748.5
272341,1,0,0,18058.5
272343,9,2,0,311657.0
272344,5,4,0,207955.8
272346,9,3,0,72521.0
272348,1,1,0,58500.0
272349,8,2,0,174066.19
272351,9,2,0,111834.234
272354,4,0,0,863662.5
272355,4,0,0,704661.75
272356,4,2,0,183847.5
272357,2,1,0,429837.75
272358,5,1,0,51408.504
272359,8,6,0,393053.62
272361,7,3,0,280263.84
272362,2,1,0,121655.93
272364,10,3,0,153961.16
272365,7,1,0,171348.42
272366,6,2,0,321383.25
272367,8,4,0,596338.5
272368,6,1,0,246037.73
272369,1,0,0,126121.09
272370,3,1,0,343381.5
272371,2,1,0,2.177775e+06
272372,13,3,0,123555.29
272373,1,1,0,22500.0
272376,1,0,0,246924.0
272378,3,1,0,79860.7
272379,5,1,0,58604.4
272380,2,1,0,340087.5
272381,5,2,0,1.2922134e+06
272382,5,2,0,154796.4
272383,7,3,0,273479.78
272384,14,4,0,66980.89
272385,6,2,0,119152.5
272386,2,2,0,180000.0
272387,3,1,0,179205.0
272388,5,2,0,1.716471e+06
272389,1,0,0,157500.0
272390,19,3,0,937500.6
272391,8,4,0,575453.25
272392,5,1,0,118044.0
272393,12,4,0,247103.62
272396,2,0,0,69450.73
272397,1,0,0,77310.0
272398,3,3,0,71329.5
272399,9,2,0,383456.5
272400,2,2,0,435375.0
272402,11,3,0,212828.31
272403,7,2,0,257025.4
272404,8,2,0,358165.66
272405,5,1,0,294129.56
272408,2,0,0,123687.0
272409,1,0,0,225000.0
272410,3,2,0,435000.0
272411,2,0,0,402664.5
272412,5,2,0,201520.14
272413,7,2,0,127183.0
272414,1,0,0,21037.5
272415,7,3,0,668603.56
272417,6,5,0,251698.33
272418,7,6,0,273792.84
272419,5,1,0,155000.88
272420,1,1,0,351000.0
272421,5,3,0,1.2530088e+06
272422,11,2,0,440863.22
272423,7,1,0,111894.43
272424,5,2,0,34869.6
272425,6,2,0,116182.5
272426,1,1,0,110646.0
272427,2,1,0,93206.25
272428,3,1,0,646021.5
272429,6,4,0,403559.25
272430,4,2,0,143895.69
272431,7,2,0,74639.57
272432,5,3,0,179968.5
272433,8,2,0,267387.75
272434,2,1,0,105649.31
272435,3,2,0,1.11e+06
272436,8,1,0,262965.38
272437,10,2,0,355180.5
272438,3,1,0,182280.0
272439,11,3,0,152075.05
272440,5,1,0,54336.6
272441,11,1,0,314599.66
272442,3,2,0,688500.0
272443,8,3,0,255305.81
272444,5,3,0,774940.5
272446,3,1,0,255000.0
272447,4,1,0,174690.0
272448,11,0,0,59403.746
272449,5,1,0,232655.3
272450,2,0,0,406291.5
272452,3,0,0,52206.0
272453,5,3,0,259009.2
272455,6,3,0,703103.25
272456,1,1,0,2.25e+06
272457,1,0,0,67500.0
272458,3,2,0,140235.0
272459,1,1,0,252000.0
272460,5,2,0,92429.02
272461,2,2,0,366750.0
272462,1,0,0,135000.0
272463,9,2,0,131912.5
272464,4,1,0,180173.25
272465,5,2,0,326916.0
272466,4,1,0,337500.0
272467,15,2,0,889061.25
272468,1,1,0,179910.0
272469,9,3,0,191757.69
272470,3,1,0,431242.88
272471,11,4,0,156763.64
272472,1,0,0,23580.0
272473,8,3,0,122542.44
272474,1,0,0,253728.0
272475,1,1,0,600574.5
272476,7,2,0,224324.12
272477,5,3,0,250295.4
272478,5,1,0,77750.1
272480,6,3,0,149220.67
272481,7,2,0,135968.78
272482,8,4,0,147934.84
272483,11,4,0,195390.0
272484,1,1,0,40500.0
272486,4,2,0,252403.94
272487,5,2,0,177581.7
272488,15,3,0,178229.89
272492,7,3,0,163859.14
272493,11,1,0,164207.81
272494,3,1,0,365895.0
272496,4,1,0,152435.25
272499,6,1,0,3.363375e+06
272500,6,1,0,233591.12
272501,12,4,0,571623.4
272504,4,0,0,103771.125
272505,11,1,0,113464.63
272506,5,1,0,498281.06
272507,8,0,0,69485.625
272508,2,1,0,103686.75
272509,9,1,0,88051.09
272510,2,0,0,75902.13
272511,2,1,0,337500.0
272512,7,1,0,70425.52
272513,3,1,0,230090.55
272514,6,5,0,96198.19
272518,2,0,0,107039.25
272519,1,0,0,17770.5
272521,7,5,0,142599.17
272522,3,2,0,217980.0
272523,7,4,0,115736.68
272524,9,4,0,182853.92
272525,3,0,0,137608.5
272527,2,2,0,405000.0
272528,14,3,0,937574.7
272530,14,4,0,67986.32
272531,17,10,0,336308.56
272532,2,0,0,60745.5
272533,6,2,0,471796.5
272535,8,0,0,215489.25
272536,5,4,0,222238.75
272537,1,0,0,33070.5
272538,10,5,0,338649.3
272539,9,3,0,76696.63
272540,12,6,0,198308.95
272541,6,2,0,443346.75
272542,3,2,0,67562.97
272543,2,2,0,232168.5
272544,4,3,0,99636.75
272545,8,5,0,517822.88
272546,9,4,0,596740.0
272547,7,2,0,238760.25
272548,4,2,0,176625.0
272550,22,2,0,247303.77
272551,7,3,0,129533.4
272552,8,4,0,824334.2
272553,1,0,0,1.0575e+06
272554,2,2,0,128250.0
272555,5,2,0,1.4756904e+06
272556,8,2,0,337127.06
272558,7,3,0,251506.02
272559,2,2,0,157529.25
272560,5,3,0,181209.6
272562,3,0,0,71819.28
272563,6,2,0,161430.75
272564,4,1,0,43475.625
272565,11,1,0,1.8491128e+06
272566,5,3,0,1.0632618e+06
272567,4,3,0,197100.0
272569,1,1,0,225000.0
272570,9,3,0,202179.61
272571,2,1,0,315000.0
272572,1,1,0,141750.0
272573,4,0,0,66529.71
272574,16,6,0,455949.56
272575,5,2,0,191024.1
272576,7,2,0,57053.863
272577,3,3,0,73995.0
272578,3,0,0,623027.7
272579,3,0,0,78918.0
272580,7,1,0,293953.5
272581,2,1,0,103500.0
272582,1,0,0,360000.0
272583,4,0,0,135141.52
272584,2,1,0,48307.637
272585,2,2,0,104974.38
272586,1,1,0,202500.0
272587,5,2,0,237492.0
272588,2,0,0,83593.8
272589,2,1,0,100561.5
272590,5,3,0,239553.0
272591,3,2,0,183607.5
272592,4,1,0,121651.875
272593,6,2,0,145449.75
272594,5,3,0,270192.72
272595,2,1,0,72576.0
272596,7,5,0,224363.27
272597,1,0,0,52439.4
272598,3,3,0,363000.0
272600,10,6,0,197691.22
272601,7,6,0,196111.92
272602,4,2,0,485212.5
272603,5,3,0,295099.2
272604,2,1,0,46057.5
272605,1,1,0,171000.0
272606,12,3,0,324891.4
272607,4,1,0,141567.75
272608,5,1,0,323473.5
272609,1,0,0,161347.5
272610,5,4,0,167400.0
272611,5,3,0,194211.0
272612,25,11,0,202357.05
272613,2,1,0,117022.5
272614,3,0,0,81747.54
272615,3,0,0,251892.0
272616,5,2,0,32130.0
272617,1,0,0,70636.5
272618,8,2,0,129213.81
272619,1,0,0,651397.5
272620,2,0,0,61895.25
272621,6,2,0,76680.0
272622,5,2,0,152252.1
272623,4,3,0,182107.12
272625,7,2,0,301757.16
272626,5,2,0,296104.5
272627,16,5,0,121903.42
272628,2,2,0,0.0
272629,8,1,0,1.1553458e+06
272630,10,2,0,128032.85
272631,1,1,0,225000.0
272632,1,0,0,119250.0
272633,7,2,0,223106.78
272634,9,1,0,566715.0
272635,9,6,0,512114.0
272636,3,0,0,59736.957
272637,6,2,0,2.1506985e+06
272642,3,0,0,88606.5
272643,1,1,0,1.35e+06
272644,1,1,0,163831.5
272645,3,1,0,41279.67
272646,10,1,0,226026.9
272647,8,2,0,216687.94
272649,2,2,0,192249.0
272651,5,3,0,533141.9
272652,12,1,0,239589.33
272653,10,2,0,233600.4
272654,1,0,0,801000.0
272655,5,2,0,138502.8
272656,11,4,0,298750.22
272657,3,0,0,133500.0
272658,4,3,0,136687.5
272659,5,2,0,108356.4
272660,7,4,0,298380.62
272661,5,1,0,153018.9
272662,1,0,0,1.8e+06
272664,1,1,0,2.2111695e+06
272665,8,2,0,275121.56
272666,12,6,0,292523.7
272667,26,7,0,310690.9
272668,2,0,0,405000.0
272669,1,1,0,67500.0
272670,8,2,0,119027.71
272671,4,2,0,606375.0
272672,7,2,0,305860.8
272673,2,0,0,257816.25
272674,6,3,0,85267.414
272675,7,0,0,69652.16
272676,2,0,0,139430.25
272678,2,1,0,133380.0
272679,4,2,0,101497.61
272680,1,1,0,180000.0
272682,1,0,0,86355.0
272683,1,0,0,621000.0
272685,1,1,0,135000.0
272686,2,1,0,0.0
272687,11,3,0,252445.84
272688,11,3,0,86524.37
272689,5,3,0,265257.9
272690,5,2,0,317515.5
272691,2,0,0,54243.0
272692,9,2,0,1.03786344e+06
272693,3,0,0,133267.5
272694,3,2,0,217613.0
272696,4,3,0,193195.02
272697,4,1,0,923089.5
272698,7,1,0,1.1020512e+06
272699,3,1,0,62250.0
272700,2,0,0,164250.0
272702,6,4,0,2.149128e+06
272703,14,1,0,172636.88
272705,6,1,0,117107.25
272706,12,5,0,150056.98
272707,2,2,0,450000.0
272708,10,5,0,469622.06
272709,8,1,0,57188.84
272710,9,5,0,167320.0
272711,4,1,0,275366.25
272712,6,2,0,687000.0
272713,17,9,0,416427.53
272715,1,1,0,747000.0
272716,1,0,0,1.62e+06
272717,2,1,0,484026.75
272718,2,0,0,118757.7
272720,4,3,0,297768.38
272721,2,0,0,52684.2
272723,10,2,0,168502.92
272726,2,2,0,100730.25
272728,1,0,0,53796.6
272729,10,3,0,738931.2
272730,6,1,0,308067.4
272731,14,5,0,101070.0
272732,3,1,0,61792.5
272733,6,3,0,491484.0
272734,3,3,0,416583.0
272737,10,2,0,1.62045e+06
272738,4,1,0,73259.95
272739,2,1,0,326250.0
272740,2,0,0,64858.5
272741,13,6,0,1.2432741e+06
272744,1,0,0,22500.0
272745,13,6,0,113330.445
272746,7,0,0,177301.97
272747,6,3,0,193858.25
272748,1,1,0,337500.0
272749,2,0,0,73755.0
272750,9,5,0,192000.0
272751,9,4,0,576995.0
272752,7,3,0,32170.5
272754,1,1,0,306000.0
272755,11,8,0,597940.7
272756,2,0,0,326250.0
272757,4,1,0,4.23225e+06
272758,2,2,0,170997.75
272759,6,1,0,79367.31
272760,13,1,0,135656.14
272762,5,3,0,528352.2
272763,8,3,0,58511.78
272764,5,3,0,1.2266298e+06
272765,10,2,0,296433.5
272767,3,2,0,135750.45
272768,3,1,0,808003.8
272769,2,0,0,70492.5
272770,5,2,0,554539.5
272771,4,3,0,968577.75
272772,2,1,0,50850.0
272773,4,1,0,205528.5
272774,2,0,0,94050.0
272775,7,3,0,161814.48
272776,1,1,0,360000.0
272778,3,2,0,312000.0
272779,2,0,0,675000.0
272780,1,0,0,103455.0
272781,7,3,0,456281.44
272782,17,8,0,323611.53
272783,6,5,0,301500.0
272784,12,3,0,777641.06
272785,8,3,0,146672.44
272786,15,6,0,507852.9
272787,3,3,0,1.046742e+06
272788,3,1,0,48810.0
272790,2,2,0,231737.4
272791,1,1,0,630000.0
272792,19,4,0,394774.1
272793,4,0,0,73830.375
272796,17,7,0,281619.53
272797,15,10,0,233163.23
272798,8,2,0,203677.84
272799,5,0,0,116028.0
272800,4,1,0,328722.75
272801,3,2,0,138000.0
272803,5,1,0,179991.0
272804,12,4,0,157880.83
272805,3,2,0,526687.5
272806,6,3,0,470960.25
272808,7,3,0,119018.21
272809,16,4,0,351008.44
272810,4,2,0,68237.28
272811,1,0,0,58387.5
272812,3,0,0,50084.16
272813,8,3,0,696743.44
272814,3,1,0,241696.5
272816,6,0,0,134902.5
272817,10,4,0,372991.3
272818,4,1,0,172102.9
272820,2,2,0,152673.75
272822,2,1,0,30001.95
272823,4,4,0,1.7865e+06
272824,2,1,0,100581.484
272825,1,0,0,125730.0
272827,1,0,0,112410.0
272828,1,0,0,55057.5
272830,2,1,0,75775.5
272833,5,2,0,144639.89
272834,6,2,0,108581.59
272835,2,2,0,315000.0
272836,1,0,0,237757.5
272837,9,3,0,159220.0
272838,1,1,0,99112.5
272839,9,4,0,846000.0
272840,5,4,0,62974.082
272841,3,1,0,65645.31
272842,3,0,0,352882.5
272844,4,1,0,1.6021334e+06
272845,18,8,0,562099.75
272847,6,2,0,136293.0
272848,1,0,0,103500.0
272849,4,3,0,99520.875
272851,5,3,0,412191.0
272852,3,3,0,543000.0
272853,6,1,0,109353.0
272854,3,0,0,101833.5
272855,5,1,0,275434.66
272856,4,4,0,247978.12
272857,8,2,0,1.1829402e+06
272858,2,1,0,319002.75
272859,5,2,0,105293.55
272861,3,1,0,494565.0
272862,6,1,0,142063.3
272864,4,1,0,301329.0
272865,2,1,0,2.2045635e+06
272866,7,0,0,106684.56
272867,9,2,0,186160.84
272868,4,2,0,242459.88
272869,6,4,0,925239.3
272871,7,5,0,384649.72
272872,5,1,0,330809.72
272873,4,1,0,362711.5
272874,9,3,0,278256.0
272875,3,3,0,119959.5
272876,5,0,0,147332.75
272878,1,0,0,22500.0
272879,3,0,0,57907.2
272881,4,0,0,222869.05
272882,9,5,0,253634.22
272883,2,1,0,540000.0
272884,7,2,0,268351.72
272885,6,2,0,84637.98
272886,4,1,0,64982.25
272887,1,0,0,27000.0
272889,8,4,0,719734.06
272890,2,0,0,593100.0
272891,1,1,0,114520.5
272892,8,7,0,184848.19
272893,3,3,0,181500.0
272894,2,1,0,99225.0
272895,4,3,0,298711.12
272897,11,3,0,424739.88
272898,7,1,0,124397.445
272899,10,2,0,546512.8
272900,11,3,0,107194.95
272901,11,6,0,119727.98
272902,10,4,0,251693.1
272904,5,3,0,354366.0
272905,5,2,0,362644.2
272906,5,3,0,1.73763e+06
272907,2,0,0,22447.463
272908,8,4,0,212630.45
272909,5,0,0,119170.8
272910,1,1,0,1.2573e+06
272912,3,1,0,293751.0
272913,9,5,0,203782.6
272914,3,2,0,846549.0
272915,6,2,0,139988.55
272916,3,3,0,254550.0
272918,2,1,0,17021.992
272919,8,2,0,306186.06
272920,10,4,0,646810.94
272922,10,7,0,147004.66
272924,6,4,0,283499.25
272925,3,0,0,2.507511e+06
272926,3,1,0,52772.098
272927,1,1,0,8.55e+06
272928,7,3,0,168583.2
272929,5,2,0,262172.7
272930,3,2,0,875206.2
272931,16,3,0,130119.19
272933,2,2,0,80370.0
272934,14,7,0,304028.34
272935,1,0,0,37566.0
272936,6,0,0,188259.75
272938,5,3,0,593541.9
272940,6,0,0,53186.64
272941,4,1,0,138504.38
272942,6,2,0,135202.4
272943,28,5,0,276447.38
272944,1,1,0,225000.0
272945,4,1,0,287273.47
272946,8,1,0,544114.25
272947,8,2,0,60869.164
272948,5,2,0,777688.3
272949,5,2,0,987247.8
272950,2,0,0,19305.0
272951,1,0,0,1.472013e+06
272953,5,1,0,234382.3
272956,7,6,0,538477.06
272957,5,1,0,361755.62
272958,4,4,0,62314.875
272959,3,1,0,373528.5
272960,1,0,0,1.575e+06
272961,1,0,0,51376.5
272962,3,0,0,109965.0
272963,8,4,0,78035.625
272964,7,1,0,86628.83
272965,6,2,0,403768.47
272966,17,1,0,148034.1
272967,6,1,0,355529.25
272968,9,2,0,468592.5
272969,1,1,0,35955.0
272970,17,5,0,126186.93
272971,3,0,0,515298.0
272972,2,0,0,21555.0
272973,5,3,0,163250.1
272974,2,2,0,49858.875
272975,6,1,0,156234.0
272976,2,2,0,240453.0
272977,15,5,0,117241.6
272978,20,5,0,65624.375
272979,5,0,0,99264.234
272980,8,3,0,454896.56
272981,9,3,0,146786.5
272982,3,2,0,752485.5
272985,3,1,0,636490.5
272986,4,0,0,96077.25
272987,11,5,0,109523.92
272988,5,4,0,444905.1
272989,7,2,0,271821.78
272990,13,3,0,317643.8
272991,2,1,0,99000.0
